run_id,step_idx,sigma_0,eps_total,eps_delta,e_s,sigma_delta,phase,cut,param.c_c,param.c_s,param.e0,param.eps_0,param.eps_delta,param.sigma_max,param.sigma_min,param.sigma_prime_p
6,4,-2.23328667682523,-0.002,-0.0005,893.3146707300921,-0.3722144461375384,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,5,-2.6799440121902762,-0.0025,-0.0005,1071.9776048761105,-0.44665733536504604,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,6,-3.2159328146283315,-0.003,-0.0005,1286.3731258513326,-0.5359888024380552,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,7,-3.8591193775539976,-0.0035,-0.0005,1543.647751021599,-0.6431865629256663,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,8,-4.630943253064797,-0.004,-0.0005,1852.3773012259187,-0.7718238755107996,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,9,-5.557131903677757,-0.0045000000000000005,-0.0005,2222.852761471103,-0.9261886506129594,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,10,-6.668558284413308,-0.005000000000000001,-0.0005,2667.423313765323,-1.1114263807355516,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,11,-8.00226994129597,-0.005500000000000001,-0.0005,3200.907976518388,-1.3337116568826612,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,12,-9.602723929555163,-0.006000000000000002,-0.0005,3841.089571822065,-1.6004539882591942,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,13,-11.523268715466195,-0.006500000000000002,-0.0005,4609.307486186478,-1.9205447859110327,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,14,-13.827922458559435,-0.007000000000000003,-0.0005,5531.168983423774,-2.3046537430932394,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,15,-16.593506950271323,-0.007500000000000003,-0.0005,6637.402780108529,-2.7655844917118864,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,16,-19.912208340325588,-0.008000000000000004,-0.0005,7964.883336130235,-3.3187013900542652,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,17,-23.894650008390705,-0.008500000000000004,-0.0005,9557.860003356282,-3.9824416680651185,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,18,-28.673580010068846,-0.009000000000000005,-0.0005,11469.432004027538,-4.778930001678141,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,19,-34.408296012082616,-0.009500000000000005,-0.0005,13763.318404833046,-5.734716002013769,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,20,-41.28995521449914,-0.010000000000000005,-0.0005,16515.982085799656,-6.881659202416523,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,21,-49.54794625739896,-0.010500000000000006,-0.0005,19819.178502959585,-8.257991042899828,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,22,-59.457535508878756,-0.011000000000000006,-0.0005,23783.014203551502,-9.909589251479794,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,23,-71.34904261065451,-0.011500000000000007,-0.0005,28539.617044261802,-11.891507101775753,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,24,-85.61885113278541,-0.012000000000000007,-0.0005,34247.54045311416,-14.269808522130901,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,25,-102.7426213593425,-0.012500000000000008,-0.0005,41097.048543737,-17.123770226557085,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,26,-123.29114563121098,-0.013000000000000008,-0.0005,49316.45825248439,-20.548524271868494,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,27,-147.94937475745317,-0.013500000000000009,-0.0005,59179.74990298127,-24.658229126242198,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,28,-177.5392497089438,-0.014000000000000009,-0.0005,71015.69988357752,-29.589874951490632,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,29,-213.04709965073255,-0.01450000000000001,-0.0005,85218.83986029302,-35.50784994178876,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,30,-255.65651958087906,-0.01500000000000001,-0.0005,102262.60783235163,-42.609419930146515,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,31,-306.7878234970549,-0.01550000000000001,-0.0005,122715.12939882195,-51.131303916175824,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,32,-368.1453881964659,-0.01600000000000001,-0.0005,147258.15527858635,-61.35756469941098,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,33,-441.7744658357591,-0.01650000000000001,-0.0005,176709.78633430364,-73.62907763929319,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,34,-530.1293590029109,-0.01700000000000001,-0.0005,212051.74360116434,-88.35489316715183,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,35,-636.155230803493,-0.017500000000000012,-0.0005,254462.0923213972,-106.02587180058218,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,36,-763.3862769641917,-0.018000000000000013,-0.0005,305354.51078567666,-127.23104616069864,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,37,-916.06353235703,-0.018500000000000013,-0.0005,366425.412942812,-152.67725539283833,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,38,-916.06353235703,-0.018500000000000013,0.0005,916063.53235703,0.0,extension,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,39,-458.031766178515,-0.018000000000000013,0.0005,458031.766178515,458.031766178515,extension,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,40,-229.0158830892575,-0.017500000000000012,0.0005,229015.8830892575,229.0158830892575,extension,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
6,41,-114.50794154462875,-0.01700000000000001,0.0005,114507.94154462875,114.50794154462875,extension,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879625,-91.77287239102952,-1.077009392759081
7,0,-1.3948557216266222,0.0,-0.0005,557.9422886506488,0.0,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,1,-1.6738268659519466,-0.0005,-0.0005,669.5307463807786,-0.27897114432532444,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,2,-2.008592239142336,-0.001,-0.0005,803.4368956569343,-0.3347653731903893,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,3,-2.410310686970803,-0.0015,-0.0005,964.1242747883211,-0.40171844782846716,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,4,-2.8923728243649633,-0.002,-0.0005,1156.9491297459854,-0.48206213739416065,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,5,-3.470847389237956,-0.0025,-0.0005,1388.3389556951824,-0.5784745648729928,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,6,-4.165016867085547,-0.003,-0.0005,1666.0067468342188,-0.6941694778475911,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,7,-4.998020240502656,-0.0035,-0.0005,1999.2080962010625,-0.8330033734171094,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,8,-5.997624288603188,-0.004,-0.0005,2399.049715441275,-0.9996040481005313,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,9,-7.197149146323825,-0.0045000000000000005,-0.0005,2878.85965852953,-1.1995248577206372,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,10,-8.63657897558859,-0.005000000000000001,-0.0005,3454.631590235436,-1.4394298292647651,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,11,-10.363894770706308,-0.005500000000000001,-0.0005,4145.557908282523,-1.727315795117718,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,12,-12.43667372484757,-0.006000000000000002,-0.0005,4974.669489939028,-2.0727789541412616,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,13,-14.924008469817084,-0.006500000000000002,-0.0005,5969.603387926833,-2.4873347449695142,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,14,-17.9088101637805,-0.007000000000000003,-0.0005,7163.524065512201,-2.9848016939634165,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,15,-21.4905721965366,-0.007500000000000003,-0.0005,8596.22887861464,-3.5817620327560995,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,16,-25.78868663584392,-0.008000000000000004,-0.0005,10315.474654337568,-4.29811443930732,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,17,-30.946423963012705,-0.008500000000000004,-0.0005,12378.569585205081,-5.157737327168784,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,18,-37.13570875561525,-0.009000000000000005,-0.0005,14854.283502246099,-6.189284792602542,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,19,-44.5628505067383,-0.009500000000000005,-0.0005,17825.140202695322,-7.42714175112305,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,20,-53.47542060808596,-0.010000000000000005,-0.0005,21390.168243234384,-8.912570101347661,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,21,-64.17050472970315,-0.010500000000000006,-0.0005,25668.20189188126,-10.695084121617194,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,22,-77.00460567564379,-0.011000000000000006,-0.0005,30801.842270257515,-12.834100945940628,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,23,-92.40552681077254,-0.011500000000000007,-0.0005,36962.210724309014,-15.40092113512876,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,24,-110.88663217292705,-0.012000000000000007,-0.0005,44354.65286917082,-18.4811053621545,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,25,-133.06395860751246,-0.012500000000000008,-0.0005,53225.58344300499,-22.17732643458541,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,26,-159.67675032901496,-0.013000000000000008,-0.0005,63870.70013160598,-26.612791721502497,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,27,-191.61210039481796,-0.013500000000000009,-0.0005,76644.84015792719,-31.93535006580299,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,28,-229.93452047378156,-0.014000000000000009,-0.0005,91973.80818951262,-38.3224200789636,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,29,-275.9214245685379,-0.01450000000000001,-0.0005,110368.56982741515,-45.98690409475631,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,30,-331.10570948224546,-0.01500000000000001,-0.0005,132442.28379289818,-55.18428491370758,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,31,-397.3268513786945,-0.01550000000000001,-0.0005,158930.74055147782,-66.22114189644908,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,32,-476.79222165443343,-0.01600000000000001,-0.0005,190716.88866177338,-79.4653702757389,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,33,-572.1506659853201,-0.01650000000000001,-0.0005,228860.26639412803,-95.3584443308867,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,34,-686.5807991823841,-0.01700000000000001,-0.0005,274632.3196729536,-114.43013319706402,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,35,-823.8969590188609,-0.017500000000000012,-0.0005,329558.7836075444,-137.3161598364768,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,36,-988.6763508226331,-0.018000000000000013,-0.0005,395470.54032905324,-164.77939180377217,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,37,-988.6763508226331,-0.018000000000000013,0.0005,988676.3508226331,0.0,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,38,-494.33817541131657,-0.017500000000000012,0.0005,494338.17541131657,494.33817541131657,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,39,-247.16908770565828,-0.01700000000000001,0.0005,247169.08770565828,247.16908770565828,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
7,40,-123.58454385282914,-0.01650000000000001,0.0005,123584.54385282914,123.58454385282914,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978375,-1.3948557216266222
8,0,-1.4882525633728845,0.0,-0.0005,595.3010253491537,0.0,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,1,-1.7859030760474612,-0.0005,-0.0005,714.3612304189845,-0.2976505126745768,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,2,-2.1430836912569533,-0.001,-0.0005,857.2334765027813,-0.35718061520949224,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,3,-2.571700429508344,-0.0015,-0.0005,1028.6801718033375,-0.42861673825139074,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,4,-3.086040515410013,-0.002,-0.0005,1234.4162061640052,-0.5143400859016689,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,5,-3.7032486184920157,-0.0025,-0.0005,1481.2994473968063,-0.6172081030820027,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,6,-4.443898342190419,-0.003,-0.0005,1777.5593368761677,-0.7406497236984031,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,7,-5.332678010628503,-0.0035,-0.0005,2133.071204251401,-0.8887796684380839,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,8,-6.399213612754203,-0.004,-0.0005,2559.6854451016816,-1.0665356021257004,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,9,-7.679056335305043,-0.0045000000000000005,-0.0005,3071.6225341220174,-1.2798427225508404,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,10,-9.214867602366052,-0.005000000000000001,-0.0005,3685.9470409464207,-1.5358112670610087,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,11,-11.057841122839262,-0.005500000000000001,-0.0005,4423.136449135704,-1.8429735204732105,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,12,-13.269409347407116,-0.006000000000000002,-0.0005,5307.763738962846,-2.211568224567853,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,13,-15.92329121688854,-0.006500000000000002,-0.0005,6369.316486755416,-2.6538818694814235,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,14,-19.107949460266248,-0.007000000000000003,-0.0005,7643.179784106499,-3.184658243377708,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,15,-22.929539352319498,-0.007500000000000003,-0.0005,9171.8157409278,-3.82158989205325,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,16,-27.5154472227834,-0.008000000000000004,-0.0005,11006.17888911336,-4.585907870463901,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,17,-33.01853666734008,-0.008500000000000004,-0.0005,13207.414666936033,-5.50308944455668,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,18,-39.622244000808095,-0.009000000000000005,-0.0005,15848.897600323238,-6.603707333468016,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,19,-47.546692800969716,-0.009500000000000005,-0.0005,19018.677120387885,-7.92444880016162,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,20,-57.05603136116366,-0.010000000000000005,-0.0005,22822.412544465464,-9.509338560193942,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,21,-68.4672376333964,-0.010500000000000006,-0.0005,27386.89505335856,-11.411206272232732,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,22,-82.16068516007567,-0.011000000000000006,-0.0005,32864.274064030265,-13.693447526679277,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,23,-98.59282219209081,-0.011500000000000007,-0.0005,39437.12887683632,-16.432137032015135,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,24,-118.31138663050896,-0.012000000000000007,-0.0005,47324.55465220359,-19.71856443841816,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,25,-141.97366395661075,-0.012500000000000008,-0.0005,56789.4655826443,-23.66227732610179,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,26,-170.3683967479329,-0.013000000000000008,-0.0005,68147.35869917316,-28.394732791322156,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,27,-204.44207609751948,-0.013500000000000009,-0.0005,81776.83043900778,-34.073679349586584,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,28,-245.33049131702336,-0.014000000000000009,-0.0005,98132.19652680935,-40.8884152195039,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,29,-294.39658958042804,-0.01450000000000001,-0.0005,117758.63583217122,-49.066098263404676,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,30,-353.27590749651364,-0.01500000000000001,-0.0005,141310.36299860544,-58.87931791608562,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,31,-423.93108899581637,-0.01550000000000001,-0.0005,169572.43559832656,-70.65518149930273,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,32,-508.71730679497966,-0.01600000000000001,-0.0005,203486.92271799187,-84.78621779916328,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,33,-610.4607681539756,-0.01650000000000001,-0.0005,244184.3072615902,-101.7434613589959,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,34,-732.5529217847707,-0.01700000000000001,-0.0005,293021.1687139083,-122.09215363079511,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,35,-879.0635061417248,-0.017500000000000012,-0.0005,351625.4024566899,-146.51058435695415,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,36,-1054.8762073700698,-0.018000000000000013,-0.0005,421950.4829480279,-175.812701228345,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,37,-1054.8762073700698,-0.018000000000000013,0.0005,1054876.2073700698,0.0,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,38,-527.4381036850349,-0.017500000000000012,0.0005,527438.1036850349,527.4381036850349,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,39,-263.71905184251744,-0.01700000000000001,0.0005,263719.05184251745,263.71905184251744,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
8,40,-131.85952592125872,-0.01650000000000001,0.0005,131859.52592125873,131.85952592125872,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402795,-1.4882525633728845
9,0,-1.2246825029395731,0.0,-0.0005,489.87300117582924,0.0,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,1,-1.4696190035274879,-0.0005,-0.0005,587.8476014109951,-0.2449365005879146,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,2,-1.7635428042329855,-0.001,-0.0005,705.4171216931942,-0.2939238007054976,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,3,-2.1162513650795827,-0.0015,-0.0005,846.5005460318331,-0.3527085608465971,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,4,-2.539501638095499,-0.002,-0.0005,1015.8006552381996,-0.42325027301591645,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,5,-3.0474019657145988,-0.0025,-0.0005,1218.9607862858395,-0.5079003276190999,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,6,-3.6568823588575183,-0.003,-0.0005,1462.7529435430074,-0.6094803931429198,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,7,-4.388258830629022,-0.0035,-0.0005,1755.3035322516089,-0.7313764717715037,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,8,-5.265910596754827,-0.004,-0.0005,2106.364238701931,-0.8776517661258043,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,9,-6.319092716105792,-0.0045000000000000005,-0.0005,2527.6370864423166,-1.0531821193509654,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,10,-7.58291125932695,-0.005000000000000001,-0.0005,3033.1645037307803,-1.2638185432211586,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,11,-9.09949351119234,-0.005500000000000001,-0.0005,3639.797404476936,-1.5165822518653898,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,12,-10.91939221343081,-0.006000000000000002,-0.0005,4367.756885372323,-1.8198987022384683,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,13,-13.103270656116973,-0.006500000000000002,-0.0005,5241.308262446789,-2.1838784426861624,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,14,-15.723924787340367,-0.007000000000000003,-0.0005,6289.569914936147,-2.620654131223395,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,15,-18.86870974480844,-0.007500000000000003,-0.0005,7547.483897923376,-3.144784957468074,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,16,-22.64245169377013,-0.008000000000000004,-0.0005,9056.980677508052,-3.7737419489616886,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
9,17,-27.17094203252416,-0.008500000000000004,-0.0005,10868.376813009663,-4.528490338754027,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731
