run_id,step_idx,sigma_0,eps_total,eps_delta,e_s,sigma_delta,phase,cut,param.c_c,param.c_s,param.e0,param.eps_0,param.eps_delta,param.sigma_max,param.sigma_min,param.sigma_prime_p,global_idx,pred_e_s,pred_sigma_0
16,11,-8.805147058345728,-0.0055,-0.0005,3522.0588233382914,-1.467524509724288,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,674,3722.702,-9.306755
16,12,-10.566176470014874,-0.006,-0.0005,4226.470588005949,-1.7610294116691456,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,675,4392.218,-10.980545
16,13,-12.679411764017848,-0.0065,-0.0005,5071.764705607139,-2.1132352940029744,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,676,5196.124,-12.99031
16,14,-15.215294116821418,-0.007,-0.0005,6086.117646728568,-2.5358823528035703,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,677,6171.5615,-15.42890375
16,15,-18.258352940185706,-0.0075,-0.0005,7303.341176074281,-3.043058823364284,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,678,7347.6396,-18.369099
16,16,-21.910023528222844,-0.008,-0.0005,8764.009411289138,-3.65167058803714,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,679,8790.265,-21.9756625
16,17,-26.292028233867413,-0.0085,-0.0005,10516.811293546963,-4.382004705644569,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,680,10535.874,-26.339685
16,18,-31.55043388064089,-0.009,-0.0005,12620.173552256358,-5.2584056467734825,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,681,12630.624,-31.57656
16,19,-37.86052065676908,-0.0095,-0.0005,15144.20826270763,-6.31008677612818,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,682,15144.343,-37.8608575
16,20,-45.432624788122894,-0.01,-0.0005,18173.04991524916,-7.572104131353816,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,683,18160.81,-45.402025
16,21,-54.51914974574747,-0.0105,-0.0005,21807.65989829899,-9.08652495762458,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,684,21791.576,-54.47894
16,22,-65.42297969489697,-0.011,-0.0005,26169.191877958787,-10.903829949149497,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,685,26155.17,-65.387925
16,23,-78.50757563387636,-0.0115,-0.0005,31403.030253550543,-13.084595938979392,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,686,31391.42,-78.47855
16,24,-94.20909076065163,-0.012,-0.0005,37683.63630426065,-15.70151512677527,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,687,37674.97,-94.187425
16,25,-113.05090891278196,-0.0125,-0.0005,45220.363565112784,-18.84181815213033,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,688,45215.188,-113.03797
16,26,-135.66109069533837,-0.013,-0.0005,54264.43627813535,-22.6101817825564,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,689,54263.484,-135.65871
16,27,-162.79330883440605,-0.0135,-0.0005,65117.32353376242,-27.132218139067675,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,690,65121.42,-162.80355
16,28,-195.3519706012873,-0.014,-0.0005,78140.7882405149,-32.558661766881215,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,691,78150.97,-195.377425
16,29,-234.4223647215447,-0.0145,-0.0005,93768.94588861788,-39.070394120257454,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,692,93786.4,-234.466
16,30,-281.30683766585366,-0.015,-0.0005,112522.73506634148,-46.88447294430895,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,693,112608.63,-281.521575
16,31,-337.5682051990244,-0.0155,-0.0005,135027.28207960978,-56.26136753317074,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,694,135196.55,-337.99137499999995
16,32,-405.08184623882926,-0.016,-0.0005,162032.7384955317,-67.51364103980487,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,695,162340.69,-405.851725
16,33,-486.0982154865951,-0.0165,-0.0005,194439.2861946381,-81.01636924776585,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,696,194756.22,-486.89055
16,34,-583.3178585839141,-0.017,-0.0005,233327.14343356565,-97.21964309731902,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,697,233931.52,-584.8288
16,35,-699.981430300697,-0.0175,-0.0005,279992.5721202788,-116.66357171678284,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,698,280271.88,-700.6797
16,36,-839.9777163608363,-0.018,-0.0005,335991.08654433454,-139.99628606013937,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,699,336227.62,-840.56905
16,37,-1007.9732596330036,-0.0185,-0.0005,403189.3038532015,-167.9955432721673,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,700,403461.84,-1008.6546
16,38,-1007.9732596330036,-0.0185,0.0005,1007973.2596330036,0.0,extension,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,701,1008962.3,-1008.9623
16,39,-503.98662981650176,-0.018,0.0005,503986.62981650175,503.9866298165019,extension,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,702,505364.34,-505.36434
16,40,-251.99331490825085,-0.0175,0.0005,251993.31490825085,251.9933149082509,extension,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,703,252575.62,-252.57562
16,41,-125.99665745412544,-0.017,0.0005,125996.65745412542,125.99665745412544,extension,37,0.005,0.002,1.0,0.0,-0.0005,-1044.7681294798706,-101.01669674597854,-1.1850670067407807,704,126842.37,-126.84237
17,0,-1.1430181944690403,0.0,-0.0005,457.20727778761614,0.0,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,705,906.03015,-2.2650753750000003
17,1,-1.3716218333628485,-0.0005,-0.0005,548.6487333451394,-0.228603638893808,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,706,989.7489,-2.47437225
17,2,-1.645946200035418,-0.001,-0.0005,658.3784800141672,-0.2743243666725697,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,707,1090.1708,-2.7254270000000003
17,3,-1.9751354400425012,-0.0015,-0.0005,790.0541760170006,-0.3291892400070835,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,708,1210.7333,-3.02683325
17,4,-2.3701625280510017,-0.002,-0.0005,948.0650112204008,-0.3950270880085003,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,709,1355.3895,-3.38847375
17,5,-2.844195033661202,-0.0025,-0.0005,1137.6780134644807,-0.4740325056102003,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,710,1528.9833,-3.82245825
17,6,-3.413034040393442,-0.003,-0.0005,1365.213616157377,-0.5688390067322404,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,711,1737.327,-4.3433175
17,7,-4.09564084847213,-0.0035,-0.0005,1638.2563393888522,-0.6826068080786883,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,712,1987.3114,-4.9682785
17,8,-4.914769018166556,-0.004,-0.0005,1965.9076072666223,-0.819128169694426,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,713,2287.28,-5.7182
17,9,-5.897722821799867,-0.0045,-0.0005,2359.089128719947,-0.9829538036333114,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,714,2647.28,-6.618200000000001
17,10,-7.077267386159841,-0.005,-0.0005,2830.9069544639365,-1.1795445643599736,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,715,3079.2644,-7.698161
17,11,-8.49272086339181,-0.0055,-0.0005,3397.088345356724,-1.415453477231968,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,716,3604.1863,-9.01046575
17,12,-10.191265036070172,-0.006,-0.0005,4076.5060144280687,-1.698544172678362,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,717,4249.593,-10.6239825
17,13,-12.229518043284203,-0.0065,-0.0005,4891.8072173136825,-2.038253007214034,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,718,5024.968,-12.56242
17,14,-14.675421651941049,-0.007,-0.0005,5870.168660776419,-2.4459036086568418,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,719,5962.9053,-14.907263250000002
17,15,-17.610505982329258,-0.0075,-0.0005,7044.202392931703,-2.935084330388209,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,720,7097.249,-17.7431225
17,16,-21.13260717879511,-0.008,-0.0005,8453.042871518044,-3.522101196465852,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,721,8480.562,-21.201405
17,17,-25.35912861455413,-0.0085,-0.0005,10143.651445821652,-4.226521435759023,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,722,10164.265,-25.4106625
17,18,-30.43095433746496,-0.009,-0.0005,12172.381734985984,-5.071825722910827,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,723,12184.687,-30.4617175
17,19,-36.51714520495795,-0.0095,-0.0005,14606.85808198318,-6.086190867492992,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,724,14609.218,-36.523045
17,20,-43.82057424594954,-0.01,-0.0005,17528.229698379815,-7.303429040991591,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,725,17518.607,-43.7965175
17,21,-52.584689095139446,-0.0105,-0.0005,21033.87563805578,-8.764114849189909,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,726,21017.436,-52.54359
17,22,-63.10162691416734,-0.011,-0.0005,25240.65076566693,-10.516937819027891,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,727,25226.154,-63.065385
17,23,-75.72195229700081,-0.0115,-0.0005,30288.780918800323,-12.62032538283347,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,728,30276.67,-75.69167499999999
17,24,-90.86634275640095,-0.012,-0.0005,36346.53710256039,-15.144390459400162,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,729,36337.22,-90.84305
17,25,-109.03961130768116,-0.0125,-0.0005,43615.84452307246,-18.173268551280195,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,730,43609.92,-109.0248
17,26,-130.84753356921738,-0.013,-0.0005,52339.01342768695,-21.807922261536227,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,731,52337.17,-130.842925
17,27,-157.01704028306085,-0.0135,-0.0005,62806.81611322434,-26.16950671384347,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,732,62809.83,-157.024575
17,28,-188.42044833967304,-0.014,-0.0005,75368.17933586921,-31.403408056612168,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,733,75377.055,-188.4426375
17,29,-226.10453800760763,-0.0145,-0.0005,90441.81520304304,-37.6840896679346,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,734,90457.7,-226.14425
17,30,-271.32544560912913,-0.015,-0.0005,108530.17824365164,-45.22090760152153,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,735,108468.55,-271.171375
17,31,-325.59053473095497,-0.0155,-0.0005,130236.213892382,-54.26508912182583,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,736,130486.12,-326.2153
17,32,-390.708641677146,-0.016,-0.0005,156283.4566708584,-65.118106946191,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,737,156433.78,-391.08445
17,33,-468.8503700125752,-0.0165,-0.0005,187540.1480050301,-78.1417283354292,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,738,187686.56,-469.2164
17,34,-562.6204440150902,-0.017,-0.0005,225048.1776060361,-93.77007400251506,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,739,225383.05,-563.457625
17,35,-675.1445328181082,-0.0175,-0.0005,270057.8131272433,-112.52408880301805,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,740,270093.03,-675.2325750000001
17,36,-810.1734393817298,-0.018,-0.0005,324069.37575269194,-135.02890656362166,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,741,324324.25,-810.810625
17,37,-972.2081272580758,-0.0185,-0.0005,388883.2509032304,-162.03468787634597,compression,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,742,389088.94,-972.72235
17,38,-972.2081272580758,-0.0185,0.0005,972208.127258076,0.0,extension,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,743,973460.44,-973.46044
17,39,-486.1040636290379,-0.018,0.0005,486104.06362903793,486.1040636290379,extension,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,744,487715.3,-487.7153
17,40,-243.05203181451893,-0.0175,0.0005,243052.03181451897,243.05203181451893,extension,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,745,243655.27,-243.65527
17,41,-121.52601590725948,-0.017,0.0005,121526.01590725948,121.52601590725948,extension,37,0.005,0.002,1.0,0.0,-0.0005,-986.9944120470952,-95.9161856981592,-1.1430181944690403,746,122380.55,-122.38055
18,0,-1.330726009394831,0.0,-0.0005,532.2904037579324,0.0,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,747,974.7958,-2.4369895
18,1,-1.5968712112737973,-0.0005,-0.0005,638.7484845095189,-0.2661452018789662,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,748,1072.202,-2.680505
18,2,-1.916245453528557,-0.001,-0.0005,766.4981814114228,-0.3193742422547595,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,749,1189.1552,-2.972888
18,3,-2.2994945442342685,-0.0015,-0.0005,919.7978176937074,-0.3832490907057113,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,750,1329.5145,-3.32378625
18,4,-2.759393453081122,-0.002,-0.0005,1103.7573812324488,-0.4598989088468537,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,751,1497.952,-3.74488
18,5,-3.3112721436973467,-0.0025,-0.0005,1324.5088574789386,-0.5518786906162245,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,752,1700.0614,-4.2501535
18,6,-3.973526572436816,-0.003,-0.0005,1589.4106289747265,-0.6622544287394694,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,753,1942.577,-4.8564425
18,7,-4.768231886924179,-0.0035,-0.0005,1907.2927547696715,-0.7947053144873633,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,754,2233.6082,-5.5840205
18,8,-5.721878264309014,-0.004,-0.0005,2288.7513057236056,-0.9536463773848356,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,755,2582.8582,-6.4571455
18,9,-6.866253917170817,-0.0045,-0.0005,2746.501566868327,-1.144375652861803,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,756,3001.952,-7.504880000000001
18,10,-8.23950470060498,-0.005,-0.0005,3295.801880241992,-1.3732507834341636,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,757,3508.1082,-8.7702705
18,11,-9.887405640725976,-0.0055,-0.0005,3954.962256290391,-1.647900940120996,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,758,4134.0146,-10.3350365
18,12,-11.864886768871171,-0.006,-0.0005,4745.954707548469,-1.9774811281451956,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,759,4886.2646,-12.2156615
18,13,-14.237864122645403,-0.0065,-0.0005,5695.145649058162,-2.3729773537742345,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,760,5793.796,-14.48449
18,14,-17.085436947174486,-0.007,-0.0005,6834.174778869794,-2.847572824529081,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,761,6894.343,-17.235857499999998
18,15,-20.502524336609383,-0.0075,-0.0005,8201.009734643754,-3.417087389434897,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,762,8229.562,-20.573905
18,16,-24.60302920393126,-0.008,-0.0005,9841.211681572504,-4.100504867321877,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,763,9863.062,-24.657655
18,17,-29.523635044717512,-0.0085,-0.0005,11809.454017887005,-4.920605840786252,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,764,11823.249,-29.5581225
18,18,-35.42836205366101,-0.009,-0.0005,14171.344821464403,-5.904727008943501,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,765,14175.483,-35.4387075
18,19,-42.51403446439321,-0.0095,-0.0005,17005.613785757287,-7.085672410732204,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,766,16998.154,-42.495385
18,20,-51.01684135727186,-0.01,-0.0005,20406.736542908744,-8.502806892878642,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,767,20390.014,-50.975035
18,21,-61.22020962872623,-0.0105,-0.0005,24488.083851490494,-10.203368271454371,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,768,24473.248,-61.18312
18,22,-73.46425155447147,-0.011,-0.0005,29385.70062178859,-12.244041925745249,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,769,29373.17,-73.432925
18,23,-88.15710186536577,-0.0115,-0.0005,35262.84074614631,-14.692850310894292,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,770,35253.047,-88.1326175
18,24,-105.78852223843892,-0.012,-0.0005,42315.40889537557,-17.631420373073155,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,771,42308.875,-105.7721875
18,25,-126.94622668612672,-0.0125,-0.0005,50778.49067445069,-21.157704447687788,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,772,50775.906,-126.939765
18,26,-152.33547202335205,-0.013,-0.0005,60934.18880934082,-25.389245337225343,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,773,60936.344,-152.34086
18,27,-182.8025664280225,-0.0135,-0.0005,73121.02657120899,-30.46709440467041,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,774,73128.84,-182.8221
18,28,-219.36307971362697,-0.014,-0.0005,87745.23188545079,-36.5605132856045,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,775,87759.875,-219.3996875
18,29,-263.2356956563524,-0.0145,-0.0005,105294.27826254096,-43.87261594272539,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,776,105111.12,-262.7778
18,30,-315.88283478762287,-0.015,-0.0005,126353.13391504914,-52.64713913127049,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,777,126636.76,-316.5919
18,31,-379.05940174514745,-0.0155,-0.0005,151623.760698059,-63.17656695752456,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,778,151646.31,-379.115775
18,32,-454.871282094177,-0.016,-0.0005,181948.5128376708,-75.81188034902951,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,779,182070.86,-455.17715
18,33,-545.8455385130123,-0.0165,-0.0005,218338.21540520492,-90.9742564188354,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,780,218368.83,-545.922075
18,34,-655.0146462156148,-0.017,-0.0005,262005.8584862459,-109.16910770260245,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,781,261497.9,-653.74475
18,35,-786.0175754587377,-0.0175,-0.0005,314407.0301834951,-131.00292924312296,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,782,314365.03,-785.9125750000001
18,36,-943.2210905504852,-0.018,-0.0005,377288.4362201941,-157.20351509174753,compression,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,783,377453.78,-943.63445
18,37,-943.2210905504852,-0.018,0.0005,943221.0905504852,0.0,extension,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,784,944686.8,-944.6868
18,38,-471.61054527524266,-0.0175,0.0005,471610.54527524265,471.61054527524266,extension,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,785,473064.9,-473.0649
18,39,-235.80527263762133,-0.017,0.0005,235805.27263762127,235.80527263762133,extension,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,786,236425.48,-236.42548
18,40,-117.90263631881066,-0.0165,0.0005,117902.63631881066,117.90263631881066,extension,36,0.005,0.002,1.0,0.0,-0.0005,-973.9019036429138,-108.19707642677368,-1.330726009394831,787,118764.32,-118.76432
19,0,-1.0722706248974303,0.0,-0.0005,428.9082499589722,0.0,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,788,880.15515,-2.200387875
19,1,-1.2867247498769163,-0.0005,-0.0005,514.6898999507666,-0.2144541249794861,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,789,958.65515,-2.396637875
19,2,-1.5440696998522998,-0.001,-0.0005,617.6278799409199,-0.2573449499753833,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,790,1052.8895,-2.63222375
19,3,-1.85288363982276,-0.0015,-0.0005,741.1534559291039,-0.3088139399704599,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,791,1165.952,-2.91488
19,4,-2.2234603677873115,-0.002,-0.0005,889.3841471149246,-0.3705767279645519,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,792,1301.6708,-3.2541770000000003
19,5,-2.6681524413447737,-0.0025,-0.0005,1067.2609765379095,-0.4446920735574622,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,793,1464.5145,-3.66128625
19,6,-3.2017829296137283,-0.003,-0.0005,1280.7131718454914,-0.5336304882689547,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,794,1659.9677,-4.14991925
19,7,-3.8421395155364735,-0.0035,-0.0005,1536.8558062145898,-0.6403565859227458,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,795,1894.4833,-4.736208250000001
19,8,-4.610567418643769,-0.004,-0.0005,1844.226967457508,-0.7684279031072948,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,796,2175.905,-5.4397625000000005
19,9,-5.5326809023725225,-0.0045,-0.0005,2213.072360949009,-0.922113483728754,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,797,2513.5925,-6.28398125
19,10,-6.639217082847027,-0.005,-0.0005,2655.686833138811,-1.1065361804745044,compression,37,0.005,0.002,1.0,0.0,-0.0005,-1008.1924811237142,-107.3029155685177,-1.0722706248974303,798,2918.8425,-7.297106250000001
