epoch,train_mse,train_rmse,train_mae,train_r2,val_mse,val_rmse,val_mae,val_r2
350,2.3346172053028237e-05,0.004831524057821794,0.0036854185587303205,0.999973557212136,7.508329872507602e-05,0.008665061555802822,0.004164491314440966,0.999925971031189
351,2.3628834076754917e-05,0.0048607596280899916,0.0036820399320938372,0.9999732212586836,7.52158448449336e-05,0.00867270678281784,0.004150082357227802,0.9999258518218994
352,2.311623657905412e-05,0.004806801211088896,0.003676470390266993,0.9999739040027965,7.576607458759099e-05,0.008704370819032192,0.0042583835311234,0.9999253153800964
353,2.3611575836019423e-05,0.00485598160461946,0.003709788222543218,0.9999735192819075,7.707450276939198e-05,0.008779208175837994,0.0043627978302538395,0.9999240040779114
354,2.292552661939143e-05,0.004786692051724954,0.0036627733656628566,0.9999741803516041,7.58044479880482e-05,0.008706575259566307,0.004259432200342417,0.9999252557754517
355,2.2877195905576546e-05,0.004782403141937472,0.0036460051355375485,0.9999741370027716,7.493849989259616e-05,0.008656702935695648,0.004150044173002243,0.9999261498451233
356,2.2718364231299017e-05,0.004765712613747878,0.0036361032927578144,0.9999743266539141,7.48852253309451e-05,0.008653624914586544,0.004162611905485392,0.9999261498451233
357,2.274837143803862e-05,0.00476790304211053,0.0036435600962828507,0.999974397095767,7.516329060308635e-05,0.008669676259160042,0.00426659919321537,0.9999259114265442
358,2.244558262728705e-05,0.0047367268919267435,0.0036182373508133673,0.9999746897003867,7.451154669979587e-05,0.00863200705498457,0.004222212824970484,0.9999265670776367
359,2.228446316042788e-05,0.004720469809729944,0.003601071128452366,0.9999747276306152,7.347803330048919e-05,0.008571933023631573,0.0041237459518015385,0.9999275803565979
360,2.2165245106655426e-05,0.004707495173947377,0.003597533203322779,0.9999749227003618,7.344293408095837e-05,0.008569885045289993,0.004169393330812454,0.9999275803565979
361,2.2200670752102848e-05,0.004710546906360171,0.003599386535246264,0.9999749660491943,7.389195525320247e-05,0.008596043102443218,0.004228320904076099,0.9999271631240845
362,2.1949332718081266e-05,0.004684212448244745,0.0035783584568310866,0.9999752098863776,7.361495227087289e-05,0.008579915389418602,0.004192815627902746,0.9999274015426636
363,2.2135830063648015e-05,0.004704556724225933,0.0035720340568910947,0.9999749281189658,7.313172682188451e-05,0.008551709353923798,0.004110675770789385,0.9999278783798218
364,2.1779673095972445e-05,0.004666700408878652,0.0035593614659526133,0.9999753020026467,7.233882934087887e-05,0.00850522331893444,0.004095064010471106,0.9999287128448486
365,2.1964802726870403e-05,0.004686021838675846,0.0035786867057057943,0.9999751827933572,7.217857637442648e-05,0.008495797403156757,0.004159764386713505,0.9999288320541382
366,2.2109459347451445e-05,0.0047012035819617186,0.0035868498115715656,0.9999750310724432,7.219392864499241e-05,0.008496700786054134,0.0041808439418673515,0.9999288320541382
367,2.1570629707474094e-05,0.004644399085505443,0.003542636563493447,0.9999754753979769,7.114568870747462e-05,0.008434790186583996,0.004060257226228714,0.9999298453330994
368,2.302451552664438e-05,0.0047981728460978375,0.003584953998638825,0.9999738985841925,7.243027357617393e-05,0.008510597981512547,0.004071065690368414,0.9999285936355591
369,2.187266578733794e-05,0.004676328506320715,0.003542151344432072,0.9999752315607938,7.188167364802212e-05,0.008478306233882904,0.0040819402784109116,0.9999291300773621
370,2.160621145528487e-05,0.004646037112582813,0.0035405893894759092,0.9999757029793479,7.288366032298654e-05,0.008537192828953266,0.004244073294103146,0.9999281764030457
371,2.2052292809927497e-05,0.0046927432783625345,0.003558318977328864,0.9999752911654386,7.3308649007231e-05,0.00856204703450203,0.004271764308214188,0.9999277591705322
372,2.117341203054159e-05,0.0046009203757752075,0.0034962997941130943,0.9999760714444247,7.136641215765849e-05,0.008447864092886448,0.0040714624337852,0.999929666519165
373,2.1637810608477924e-05,0.004651254593310031,0.003510644511235031,0.9999754862351851,7.135601481422782e-05,0.008447248488664627,0.004036311525851488,0.999929666519165
374,2.089733755962119e-05,0.004571001892062751,0.0034800264137712393,0.9999763423746283,7.130197627702728e-05,0.008444049395620823,0.004083534702658653,0.9999297261238098
375,2.111385021469852e-05,0.004593690222298557,0.003497020002793182,0.9999762177467346,7.22181357559748e-05,0.008498125709593296,0.004167763516306877,0.9999288320541382
376,2.0874320398434065e-05,0.004567560274153948,0.0034731579521162944,0.9999764995141462,7.2583177825436e-05,0.00851957593113184,0.004158772528171539,0.9999284744262695
377,2.0935618522344157e-05,0.004575326488437978,0.00345506013201719,0.999976244839755,7.20770112820901e-05,0.008489818312227726,0.004023869521915913,0.9999289512634277
378,2.073208683710122e-05,0.004553206349638375,0.003447253807363185,0.9999764453281056,7.124731200747192e-05,0.00844081211835146,0.003976739011704922,0.9999297857284546
379,2.1065898512130264e-05,0.0045890546065162525,0.00348440026441081,0.9999761852351102,7.135370105970651e-05,0.008447111584246159,0.0040878006257116795,0.999929666519165
380,2.0604860765160993e-05,0.0045389107597822494,0.0034494151107289576,0.9999766674908724,7.093482417985797e-05,0.008422281593084335,0.004035978112369776,0.9999300837516785
381,2.108112378416329e-05,0.004591259512711655,0.0034523896280337463,0.9999760985374451,7.142235699575394e-05,0.008451174944639206,0.003965774085372686,0.9999296069145203
382,2.0542754513867706e-05,0.004532106559384953,0.003423134902153503,0.9999767433513295,7.193975761765614e-05,0.008481730706989765,0.00399558711796999,0.9999290704727173
383,2.0301023885787632e-05,0.004504204685376449,0.0034142673354257236,0.9999771605838429,7.266073953360319e-05,0.008524127304553986,0.004120629280805588,0.99992835521698
384,2.0257464711903594e-05,0.004499203186820854,0.0034103431865911593,0.9999771876768633,7.292263035196811e-05,0.008539474569261074,0.004134000279009342,0.9999281167984009
385,2.0403965622377157e-05,0.004516627808863466,0.003402951258150014,0.9999769004908475,7.257710240082815e-05,0.008519219234585762,0.0040152305737137794,0.9999284744262695
386,2.0074766739112832e-05,0.004480322907594117,0.003392124569720843,0.9999772201884877,7.147392898332328e-05,0.008454225957393646,0.003967257682234049,0.9999295473098755
387,2.0755878391686235e-05,0.004554468461058356,0.0034443979066881266,0.9999766295606439,7.210479816421866e-05,0.008491454645991325,0.004089075606316328,0.999928891658783
388,2.001154412441379e-05,0.004472970581528815,0.003394526365975087,0.9999773719094016,7.136062777135521e-05,0.008447522297501564,0.004009429831057787,0.999929666519165
389,2.041250610835215e-05,0.004517893560908057,0.003395465456626632,0.9999768246303905,7.160099630709738e-05,0.00846173707395792,0.003934961743652821,0.9999294281005859
390,1.9728137472570367e-05,0.004441085102205927,0.0033625863831151614,0.9999776807698336,7.193500641733408e-05,0.008481450378894806,0.004013177938759327,0.9999290704727173
391,2.0395291688725013e-05,0.004513239445672793,0.00340882369147783,0.9999771280722185,7.349151564994827e-05,0.008572719059884548,0.004167104139924049,0.9999275803565979
392,1.9839166105322708e-05,0.004451459062031724,0.0033639866901053624,0.9999777512116865,7.361905591096729e-05,0.008580154739320278,0.004148488864302635,0.9999274015426636
393,1.9730045096366666e-05,0.004440584812651981,0.0033395947380499406,0.999977783723311,7.305588951567188e-05,0.008547273464500904,0.004040815867483616,0.9999279975891113
394,1.9590455353450537e-05,0.004425456366417083,0.0033322583926333623,0.9999778541651639,7.174794154707342e-05,0.008470416069030762,0.003982167225331068,0.9999292492866516
395,1.9360824146794833e-05,0.004399652550504966,0.0033228773496706376,0.9999780817465349,7.031721179373562e-05,0.008385536260902882,0.003966974560171366,0.9999306797981262
396,1.9342012985196728e-05,0.004397807558151809,0.003322764215144244,0.9999780763279308,6.916678830748424e-05,0.00831665750592947,0.00393079174682498,0.999931812286377
397,1.9274384943524968e-05,0.00439026007767428,0.0033115511125122957,0.9999780600721185,6.848978955531493e-05,0.008275856263935566,0.003861799370497465,0.9999324679374695
398,1.9191544032020662e-05,0.004380815281448039,0.003298731901767579,0.999978163025596,6.864134775241837e-05,0.008285007439553738,0.0038774386048316956,0.9999323487281799
399,1.9048101173459806e-05,0.004364311441101811,0.003287290349941362,0.9999783743511547,6.91129025653936e-05,0.008313417434692383,0.003931532613933086,0.9999318718910217
400,1.896414522145113e-05,0.004354708489369263,0.0032794941428371453,0.9999784502116117,6.893905811011791e-05,0.008302954956889153,0.003911139909178019,0.999932050704956
401,1.887694998004008e-05,0.004344663328745149,0.0032766774635423312,0.9999785802581094,6.853534432593733e-05,0.00827860739082098,0.0039053764194250107,0.9999324083328247
402,1.9027197677959602e-05,0.004361901686272838,0.0032723803623494778,0.9999784176999872,6.840797141194344e-05,0.008270910941064358,0.0038555068895220757,0.999932587146759
403,1.9169579569610175e-05,0.004377925048836253,0.0032763673331249843,0.9999783039093018,6.918618601048365e-05,0.008317823521792889,0.0038828763645142317,0.999931812286377
404,1.873535637225194e-05,0.004327773497524587,0.003257885511795228,0.9999788295138966,6.973679410293698e-05,0.00835085567086935,0.003957168664783239,0.999931275844574
405,1.8688697475061584e-05,0.004322235049171882,0.003253673499619419,0.9999788999557495,6.98942894814536e-05,0.008360280655324459,0.003967599011957645,0.9999310970306396
406,1.8656175102064893e-05,0.004318701145662503,0.0032459256366233935,0.9999788891185414,6.970708636799827e-05,0.008349076844751835,0.003931418992578983,0.999931275844574
407,1.864272615586577e-05,0.004317490129985593,0.0032387827946381135,0.9999788836999373,6.887450581416488e-05,0.008299066685140133,0.0038771412800997496,0.9999321103096008
408,1.8508942296400413e-05,0.004301783417097547,0.0032360888382589274,0.9999790408394553,6.882803427288309e-05,0.008296266198158264,0.003937921952456236,0.9999321699142456
409,1.872670988880352e-05,0.004326510962776162,0.0032478485002436423,0.9999788674441251,6.918809231137857e-05,0.008317938074469566,0.003984859213232994,0.999931812286377
410,1.831921029158614e-05,0.0042800473641942845,0.003205817870118401,0.9999792033975775,6.820051930844784e-05,0.00825836043804884,0.0038506335113197565,0.9999327659606934
411,1.960183164390566e-05,0.004427214999767867,0.003256716172803532,0.9999777512116865,6.850134377600625e-05,0.008276553824543953,0.003824439598247409,0.9999324679374695
412,1.8128449069494806e-05,0.004257615316997875,0.0031938058832152324,0.9999794201417402,6.804440636187792e-05,0.008248903788626194,0.0038585378788411617,0.9999329447746277
413,1.930151765091895e-05,0.0043907444924116135,0.0032588120295920157,0.9999783418395303,7.017436291789636e-05,0.008377013728022575,0.004050521645694971,0.9999307990074158
414,1.8275808212241497e-05,0.0042734989811750975,0.00320141271434047,0.9999794201417402,6.972597475396469e-05,0.008350208401679993,0.003987538628280163,0.999931275844574
415,1.8402006224443372e-05,0.00428913262757388,0.003193840299817649,0.9999791979789734,6.968267553020269e-05,0.008347614668309689,0.003891381435096264,0.999931275844574
416,1.811439704562707e-05,0.0042553533884612,0.0031738290139897304,0.9999795501882379,6.956404831726104e-05,0.008340506814420223,0.003905832301825285,0.9999313950538635
417,1.843767280330543e-05,0.004292047413235361,0.0032068626447157426,0.999979252165014,6.990358087932691e-05,0.00836083572357893,0.004015345126390457,0.9999310970306396
418,1.814747487184253e-05,0.004259156655858864,0.0031862838024442845,0.9999795339324258,6.88933942001313e-05,0.008300204761326313,0.003937356173992157,0.9999321103096008
419,1.8135107232162476e-05,0.0042585328390652485,0.00316696709275923,0.9999793713743036,6.77672287565656e-05,0.008232085034251213,0.0037558872718364,0.9999331831932068
420,1.849986405101266e-05,0.004301125395365737,0.0031833226411518726,0.9999789703976024,6.804058648413047e-05,0.008248671889305115,0.003743244567885995,0.9999329447746277
421,1.803854436068584e-05,0.0042465198785066605,0.0031713081354444676,0.999979626048695,6.883694004500285e-05,0.008296802639961243,0.0038838398177176714,0.9999321103096008
422,1.8989994218414225e-05,0.004355085336349227,0.0032239345071667976,0.999978710304607,7.061704673105851e-05,0.008403395302593708,0.0040132468566298485,0.9999303817749023
423,1.7652567542179234e-05,0.0042009294371713295,0.0031357619657435202,0.9999800270253961,6.924431363586336e-05,0.008321316912770271,0.003862019395455718,0.9999317526817322
424,1.8403296880106527e-05,0.0042898553762246265,0.0031605011741207404,0.9999791004441001,6.916369602549821e-05,0.008316471241414547,0.003766452195122838,0.999931812286377
425,1.7801741540262643e-05,0.004219197668135166,0.003127532291480086,0.9999797669324008,6.857702101115137e-05,0.008281124755740166,0.003746787318959832,0.9999324083328247
426,1.802810782630166e-05,0.004245208703320135,0.0031642378096214748,0.9999796531417153,6.925749039510265e-05,0.008322108536958694,0.0038866091053932905,0.9999317526817322
427,1.7507611615159973e-05,0.004183848600157283,0.003119229550727389,0.9999801787463102,6.903651228640229e-05,0.008308821357786655,0.0038236123509705067,0.9999319314956665
428,1.844445515334056e-05,0.004294543865729462,0.003156340046023781,0.9999790787696838,6.942245090613142e-05,0.00833201315253973,0.0037508315872401,0.9999315738677979
429,1.7542441458896395e-05,0.004188195463608612,0.0031093343965370546,0.9999800974672491,6.903067696839571e-05,0.008308470249176025,0.0037447232753038406,0.9999319314956665
430,1.7887308455432173e-05,0.004228129982948303,0.0031358697028322654,0.9999798373742537,6.975340511417016e-05,0.00835185032337904,0.0038723652251064777,0.9999312162399292
431,1.7592175605717454e-05,0.004193405324423855,0.003114247821610082,0.9999801516532898,6.943626794964075e-05,0.008332842960953712,0.0038418553303927183,0.9999315738677979
432,1.7515159759733994e-05,0.004184843760661103,0.0030937722291458736,0.9999801516532898,6.914773257449269e-05,0.008315511979162693,0.003746176138520241,0.999931812286377
433,1.727302713499574e-05,0.004155711355534467,0.003078373318368738,0.9999804442579096,6.902747554704547e-05,0.00830827746540308,0.0037760853301733732,0.9999319314956665
434,1.7329180164696563e-05,0.0041621388782831755,0.003088430099358613,0.9999804225834933,6.900298467371613e-05,0.008306803181767464,0.0038384082727134228,0.9999319911003113
435,1.7146594969248824e-05,0.004140599715438756,0.0030688642185520043,0.9999805797230114,6.830228085163981e-05,0.008264519274234772,0.0037719120737165213,0.9999326467514038
436,1.7115722088915803e-05,0.004137107552113858,0.003068639663979411,0.9999805201183666,6.713257607771084e-05,0.00819344725459814,0.0037007282953709364,0.9999338388442993
437,1.710414785934104e-05,0.00413571209223433,0.003068359060720964,0.9999805255369707,6.654032767983153e-05,0.008157225325703621,0.003672332037240267,0.9999343752861023
438,1.706181303068826e-05,0.004130595067346638,0.003063732102005319,0.999980552629991,6.649649003520608e-05,0.008154538460075855,0.0036762941163033247,0.9999344348907471
439,1.6985570916652e-05,0.0041213384829461575,0.003053522795777429,0.9999806664206765,6.664120155619457e-05,0.008163406513631344,0.0036914099473506212,0.9999343156814575
440,1.6924911919473246e-05,0.004113950639624487,0.0030425769403915515,0.9999807531183417,6.689732254017144e-05,0.008179077878594398,0.003684482304379344,0.9999340772628784
441,1.688086161845025e-05,0.00410844800485806,0.003038066058334979,0.9999808777462352,6.734954513376579e-05,0.008206676691770554,0.0037163381930440664,0.9999336004257202
442,1.6916642793644726e-05,0.004112545527856459,0.0030410269656303253,0.999980856071819,6.763589044567198e-05,0.008224104531109333,0.003766079666092992,0.9999333024024963
443,1.705224084699611e-05,0.004128751344978809,0.0030506077561188827,0.9999807314439253,6.788171594962478e-05,0.008239036425948143,0.003798489226028323,0.9999330639839172
444,1.6800081291214816e-05,0.004098419057713313,0.003027866128832102,0.9999809752811085,6.782072887290269e-05,0.008235334418714046,0.00374322640709579,0.999933123588562
445,1.7151042067615148e-05,0.0041409915482456035,0.0030386927114291625,0.9999805905602195,6.836149259470403e-05,0.008268101140856743,0.0037256840150803328,0.999932587146759
446,1.6912730808888394e-05,0.0041120280511677265,0.0030258882536806845,0.9999808831648394,6.829018093412742e-05,0.008263787254691124,0.003724187146872282,0.9999327063560486
447,1.66437136861284e-05,0.004079271531240506,0.00301122601906007,0.9999811811880632,6.747016595909372e-05,0.00821402296423912,0.003720611799508333,0.9999334812164307
448,1.6629227585243907e-05,0.004077696918763898,0.003005846276540648,0.9999811432578347,6.644873064942658e-05,0.00815160945057869,0.003707749070599675,0.9999344944953918
449,1.6488609121138737e-05,0.004060610282150182,0.002986880209804936,0.9999812191182916,6.53612514724955e-05,0.008084630593657494,0.003622321644797921,0.9999355673789978
450,1.6935808988901872e-05,0.004115306137298996,0.0029926157810471273,0.9999806880950928,6.53922907076776e-05,0.008086550049483776,0.003575549926608801,0.999935507774353
451,1.6435512655086562e-05,0.004054072948003357,0.002968549051068046,0.9999812895601446,6.550674152094871e-05,0.00809362344443798,0.0036248646210879087,0.9999354481697083
452,1.6683145076967776e-05,0.004083652980625629,0.00299491055987098,0.9999811866066672,6.667916022706777e-05,0.008165731094777584,0.0037627285346388817,0.9999342560768127
453,1.641203462812965e-05,0.004050469364632259,0.002976358529518951,0.9999814846298911,6.687737914035097e-05,0.008177858777344227,0.0037408857606351376,0.9999340772628784
454,1.6511236687868156e-05,0.004062989218668504,0.0029717128385197034,0.999981327490373,6.731781468261033e-05,0.008204743266105652,0.0036685075610876083,0.999933660030365
455,1.660751745062457e-05,0.00407462516291575,0.0029807330574840307,0.9999812353741039,6.755052891094238e-05,0.008218913339078426,0.003671906888484955,0.9999334216117859
456,1.6274467436067592e-05,0.004033601673489267,0.002969104119322517,0.9999816200949929,6.707744614686817e-05,0.008190082386136055,0.0036986912600696087,0.9999338984489441
457,1.675078800128011e-05,0.004092243923382325,0.003004389772699638,0.9999810457229614,6.662029772996902e-05,0.008162125945091248,0.0037315082736313343,0.9999343156814575
458,1.638354826189408e-05,0.004047659183429046,0.002981804438274015,0.9999813329089772,6.533031410071999e-05,0.008082716725766659,0.0036425094585865736,0.9999355673789978
459,1.6428126069844108e-05,0.004052896264263175,0.0029737003020603547,0.9999812028624795,6.45191321382299e-05,0.008032380603253841,0.0035408041439950466,0.9999364018440247
460,1.622587363023988e-05,0.004027840977703983,0.0029554573649709873,0.9999814250252463,6.426189065678045e-05,0.008016351610422134,0.003547067055478692,0.9999366402626038
461,1.6096357285277918e-05,0.004011970182711428,0.0029454570771618323,0.9999816363508051,6.453538662753999e-05,0.008033392019569874,0.003575722686946392,0.9999364018440247
462,1.6169080646994356e-05,0.004021077670834281,0.0029294059019197116,0.9999815713275563,6.512653635581955e-05,0.008070101030170918,0.003541046055033803,0.9999358057975769
463,1.6150900840081952e-05,0.00401875740763816,0.0029248227788643403,0.9999816363508051,6.572876736754552e-05,0.008107327856123447,0.0035696153063327074,0.9999352097511292
464,1.59674051577564e-05,0.003995474300939928,0.002918588844212619,0.9999819181182168,6.656389450654387e-05,0.00815866980701685,0.0036447441671043634,0.9999343752861023
465,1.5982611743807368e-05,0.0039968814446844836,0.0029179533435539765,0.9999819668856534,6.72944588586688e-05,0.00820332020521164,0.0036853004712611437,0.999933660030365
466,1.5935097094783984e-05,0.00399117341095751,0.002911126960746267,0.9999820156530901,6.714634946547449e-05,0.008194287307560444,0.003655374748632312,0.9999337792396545
467,1.5860526301284235e-05,0.003981982950459827,0.002907180693000555,0.9999820481647145,6.675560871372e-05,0.008170410990715027,0.003656150307506323,0.999934196472168
468,1.5899834166206844e-05,0.003987216179005124,0.0029146727386184716,0.9999819831414656,6.600729102501646e-05,0.008124487474560738,0.0036347312852740288,0.9999349117279053
469,1.5825519023399632e-05,0.003978112585503946,0.002907434351403605,0.9999819939786737,6.528601079480723e-05,0.008079975843429565,0.0035798167809844017,0.9999356269836426
470,1.5802221903207034e-05,0.003975108138878237,0.0029049463231455197,0.9999819614670493,6.441245204769075e-05,0.008025736548006535,0.0035105901770293713,0.9999365210533142
471,1.5858909715792503e-05,0.003982131157747724,0.00290085222910751,0.999981863932176,6.420022691600025e-05,0.008012504316866398,0.0034645870327949524,0.9999366998672485
472,1.5743628451177344e-05,0.003967734350060875,0.002899958011270924,0.9999820210716941,6.415951065719128e-05,0.008009963668882847,0.003503992687910795,0.9999367594718933
473,1.59882282869975e-05,0.0039985277266664935,0.0029218264601447367,0.9999818043275313,6.431478686863557e-05,0.008019650354981422,0.0035793986171483994,0.999936580657959
474,1.562100409170274e-05,0.003952341916208918,0.002882789248939265,0.9999822323972528,6.421899888664484e-05,0.008013675920665264,0.0035431210417300463,0.9999366998672485
475,1.5696217319187284e-05,0.0039617308754135265,0.002869075672193007,0.9999821782112122,6.498063157778233e-05,0.008061056025326252,0.0035560261458158493,0.9999359250068665
476,1.5531843184197154e-05,0.003940715073523196,0.002865609670565887,0.9999824220483954,6.521916657220572e-05,0.008075838908553123,0.003614505985751748,0.9999356865882874
477,1.5542539668703366e-05,0.003941765944050117,0.0028633109759539366,0.9999824599786238,6.564697832800448e-05,0.00810228195041418,0.0036459225229918957,0.9999352693557739
478,1.5454870828596707e-05,0.003930830650708892,0.002855109093202786,0.9999825087460604,6.535182910738513e-05,0.008084047585725784,0.0036172871477901936,0.9999355673789978
479,1.5398784109327774e-05,0.0039240647615356875,0.002845784014260227,0.9999825358390808,6.4526466303505e-05,0.008032836951315403,0.0035369654651731253,0.9999364018440247
480,1.5484517875434406e-05,0.003935036334124478,0.0028462302659384227,0.9999823678623546,6.385863525792956e-05,0.00799116026610136,0.003475563134998083,0.9999370574951172
481,1.5371918462650765e-05,0.0039203761314803905,0.002848923396827145,0.9999825846065175,6.49020221317187e-05,0.00805617868900299,0.0035961109679192305,0.999936044216156
482,1.5737385679544374e-05,0.003965203353965824,0.00287251788276163,0.9999823245135221,6.661100633209571e-05,0.008161556906998158,0.0037198637146502733,0.9999343156814575
483,1.5452284225664865e-05,0.0039291460575027895,0.0028447853824631734,0.9999826496297662,6.69184373691678e-05,0.008180368691682816,0.00370013783685863,0.9999340176582336
484,1.5323305640115656e-05,0.003913385751233859,0.0028336291963403874,0.9999827471646395,6.65140978526324e-05,0.008155617862939835,0.003644026815891266,0.9999344348907471
485,1.549386681951794e-05,0.003935948987914758,0.0028498596088452773,0.9999824383042075,6.554678839165717e-05,0.00809609703719616,0.0035436954349279404,0.9999353885650635
486,1.5212787316572344e-05,0.0039003544317727738,0.0028379619206217203,0.999982703815807,6.416592805180699e-05,0.008010364137589931,0.0035182051360607147,0.9999367594718933
487,1.62810247275047e-05,0.00403477894988927,0.0029518016275357118,0.999981555071744,6.454012327594683e-05,0.008033686317503452,0.0036575626581907272,0.9999364018440247
488,1.5246452345639806e-05,0.0039046047340062532,0.0028419937007129192,0.9999825954437256,6.3395629695151e-05,0.007962137460708618,0.003477464197203517,0.9999374747276306
489,1.603699407000518e-05,0.00400456887754527,0.0028970053165473723,0.9999817989089272,6.449273496400565e-05,0.008030736818909645,0.0034610356669873,0.9999364018440247
490,1.5462549775045112e-05,0.003931861455467614,0.002833655717867342,0.9999825087460604,6.554856372531503e-05,0.008096206933259964,0.0035208091139793396,0.9999353885650635
491,1.5187054404205727e-05,0.003895637071268125,0.0028233273505148563,0.9999829205599698,6.636975012952462e-05,0.00814676284790039,0.003650949103757739,0.9999345541000366
492,1.534910502827684e-05,0.003916123881936073,0.0028575181707062506,0.9999827254902233,6.658201164100319e-05,0.008159779943525791,0.003690941259264946,0.9999343752861023
493,1.4963948739353906e-05,0.003867787012661045,0.002798154717311263,0.9999830668622797,6.564871000591666e-05,0.008102389052510262,0.0035451743751764297,0.9999352693557739
494,1.5115688670035029e-05,0.0038878332230855117,0.002801056125793945,0.9999828446995128,6.482629396487027e-05,0.008051477372646332,0.0034460132010281086,0.9999361038208008
495,1.5091684789777817e-05,0.0038847850889644838,0.002803203014826233,0.9999828121878884,6.408114131772891e-05,0.008005069568753242,0.0034116534516215324,0.9999368190765381
496,1.5021134955035945e-05,0.0038757107051258736,0.002818079030310566,0.9999829259785739,6.419667624868453e-05,0.00801228266209364,0.003487498266622424,0.9999366998672485
497,1.4992105041694066e-05,0.0038718562573194504,0.0028109415010972457,0.9999829910018228,6.489585939561948e-05,0.008055796846747398,0.0035242591984570026,0.999936044216156
498,1.4938823700173419e-05,0.0038646859624846415,0.002786372047425671,0.9999830993739042,6.589847907889634e-05,0.008117787539958954,0.003506697714328766,0.9999350309371948
499,1.4975019604951905e-05,0.003868945620276711,0.002784404247491197,0.9999831210483204,6.663732347078621e-05,0.008163169026374817,0.0035481436643749475,0.9999343156814575
500,1.4874680842198854e-05,0.0038553580472415142,0.002779922532764348,0.999983245676214,6.687675340799615e-05,0.008177820593118668,0.0036107643973082304,0.9999340772628784
501,1.5456314114007082e-05,0.003928484268147837,0.002842269329862161,0.9999826821413907,6.777397356927395e-05,0.008232494816184044,0.003729382762685418,0.9999331831932068
502,1.4785514808450403e-05,0.0038437437774105506,0.0027676588982682338,0.9999833486296914,6.693615432595834e-05,0.008181451819837093,0.0036001100670546293,0.9999340176582336
503,1.515251063789368e-05,0.0038916712880811906,0.00280004892159592,0.9999829259785739,6.697714707115665e-05,0.008183957077562809,0.0035309409722685814,0.9999339580535889
504,1.4701206799310802e-05,0.003833374855193225,0.0027667230037464337,0.9999834299087524,6.625666719628498e-05,0.008139819838106632,0.003534595249220729,0.9999346733093262
505,1.5340568180280652e-05,0.003915198358961127,0.002890317150476304,0.9999827417460355,6.65902771288529e-05,0.008160286583006382,0.003697635605931282,0.9999343752861023
506,1.4971290015223945e-05,0.0038685585710812698,0.0028254563750868492,0.9999830939553,6.566099909832701e-05,0.008103147149085999,0.0036050225608050823,0.9999352693557739
507,1.4734258332861248e-05,0.003838236232034185,0.002771056701683185,0.9999832944436506,6.520742317661643e-05,0.008075111545622349,0.0034796292893588543,0.9999357461929321
508,1.481951965781098e-05,0.0038492947139523244,0.002793807557530024,0.9999832348390059,6.531280087074265e-05,0.008081633597612381,0.0034841771703213453,0.9999356269836426
509,1.4513981857982634e-05,0.0038091904822398315,0.0027470314790579405,0.9999835978854786,6.54332761769183e-05,0.008089084178209305,0.003513514995574951,0.999935507774353
510,1.449260707886424e-05,0.0038062690079889512,0.002739435527473688,0.999983624978499,6.569717515958473e-05,0.008105379529297352,0.003498389385640621,0.9999352097511292
511,1.471342825838788e-05,0.003835100553591143,0.0027423211458054457,0.9999834028157321,6.571122503373772e-05,0.008106245659291744,0.0034560556523501873,0.9999352097511292
512,1.44033826720922e-05,0.003794716692275622,0.002727787433700128,0.9999837170947682,6.536791624967009e-05,0.008085043169558048,0.00346505013294518,0.9999355673789978
513,1.4556291716871783e-05,0.0038144121115857906,0.0027700718492269516,0.9999835924668745,6.55508047202602e-05,0.008096344769001007,0.0035604822915047407,0.9999353885650635
514,1.4340215123163283e-05,0.0037862933875823564,0.002721889325502244,0.9999838037924333,6.532059342134744e-05,0.008082116022706032,0.003488797228783369,0.9999356269836426
515,1.4481193333763672e-05,0.0038049239876934075,0.0027217689308930526,0.9999836141412909,6.558772292919457e-05,0.008098624646663666,0.0034370324574410915,0.9999353289604187
516,1.43564816839485e-05,0.0037883511659773913,0.002706836528060111,0.9999837875366211,6.568437675014138e-05,0.008104589767754078,0.0034439056180417538,0.9999352693557739
517,1.451504613214638e-05,0.0038086927326565437,0.002769572004167871,0.9999836466529153,6.562167982337996e-05,0.008100721053779125,0.0035721189342439175,0.9999353289604187
518,1.4441820729354566e-05,0.003799231003292582,0.0027631091123277492,0.9999837225133722,6.540152389789e-05,0.008087120950222015,0.003557493444532156,0.999935507774353
519,1.4433960462735161e-05,0.003798762018876997,0.0027112075423991137,0.9999836737459357,6.514514097943902e-05,0.008071254007518291,0.00340886483900249,0.9999358057975769
520,1.4837921216067942e-05,0.0038514270193197512,0.0027544909918850117,0.9999832294204019,6.522640615003183e-05,0.008076286874711514,0.0034066434018313885,0.9999356865882874
521,1.4226705884952521e-05,0.003771383802152493,0.0027119719042358074,0.9999838959087025,6.490475789178163e-05,0.008056349121034145,0.0034650203306227922,0.999936044216156
522,1.4511983780804174e-05,0.0038087449290535665,0.0027430747127668424,0.999983624978499,6.526625656988472e-05,0.008078753016889095,0.003520458471029997,0.9999356865882874
523,1.4133577100107107e-05,0.0037589609961618075,0.002696096452630379,0.9999840259552002,6.518497684737667e-05,0.008073721081018448,0.003454927122220397,0.9999357461929321
524,1.429498462874273e-05,0.0037802856796505776,0.0027096891691061583,0.9999838633970781,6.556801236001775e-05,0.008097407408058643,0.003416134277358651,0.9999353885650635
