data_loss_epoch,data_loss_step,epoch,step,train_loss_epoch,train_loss_step
,17.001754760742188,214,1499,,17.001754760742188
17.24490737915039,,214,1504,17.24490737915039,
15.655953407287598,,215,1511,15.655953407287598,
14.18903923034668,,216,1518,14.18903923034668,
12.884530067443848,,217,1525,12.884530067443848,
11.635009765625,,218,1532,11.635009765625,
10.537383079528809,,219,1539,10.537383079528809,
9.577773094177246,,220,1546,9.577773094177246,
,7.534796237945557,221,1549,,7.534796237945557
8.591595649719238,,221,1553,8.591595649719238,
7.811619281768799,,222,1560,7.811619281768799,
7.012688159942627,,223,1567,7.012688159942627,
6.343160629272461,,224,1574,6.343160629272461,
5.707046985626221,,225,1581,5.707046985626221,
5.1286468505859375,,226,1588,5.1286468505859375,
4.619125843048096,,227,1595,4.619125843048096,
,3.611284017562866,228,1599,,3.611284017562866
4.149563789367676,,228,1602,4.149563789367676,
3.728677988052368,,229,1609,3.728677988052368,
3.3535006046295166,,230,1616,3.3535006046295166,
3.0032577514648438,,231,1623,3.0032577514648438,
2.703944206237793,,232,1630,2.703944206237793,
2.414766788482666,,233,1637,2.414766788482666,
2.1667282581329346,,234,1644,2.1667282581329346,
,2.815641403198242,235,1649,,2.815641403198242
1.9482258558273315,,235,1651,1.9482258558273315,
1.7365704774856567,,236,1658,1.7365704774856567,
1.5500911474227905,,237,1665,1.5500911474227905,
1.3893588781356812,,238,1672,1.3893588781356812,
1.2397880554199219,,239,1679,1.2397880554199219,
1.1019119024276733,,240,1686,1.1019119024276733,
0.987366795539856,,241,1693,0.987366795539856,
,0.7487089037895203,242,1699,,0.7487089037895203
0.8788967132568359,,242,1700,0.8788967132568359,
0.7845472693443298,,243,1707,0.7845472693443298,
0.6942183971405029,,244,1714,0.6942183971405029,
0.6206406950950623,,245,1721,0.6206406950950623,
0.5507953763008118,,246,1728,0.5507953763008118,
0.4904116094112396,,247,1735,0.4904116094112396,
0.4333867132663727,,248,1742,0.4333867132663727,
,0.4728831350803375,249,1749,,0.4728831350803375
0.3849546015262604,,249,1749,0.3849546015262604,
0.3423965871334076,,250,1756,0.3423965871334076,
0.3018457293510437,,251,1763,0.3018457293510437,
0.26800864934921265,,252,1770,0.26800864934921265,
0.2378784567117691,,253,1777,0.2378784567117691,
0.21006810665130615,,254,1784,0.21006810665130615,
0.1859429031610489,,255,1791,0.1859429031610489,
0.16382867097854614,,256,1798,0.16382867097854614,
,0.1317637413740158,257,1799,,0.1317637413740158
0.14460647106170654,,257,1805,0.14460647106170654,
0.12806980311870575,,258,1812,0.12806980311870575,
0.11272184550762177,,259,1819,0.11272184550762177,
0.0991605818271637,,260,1826,0.0991605818271637,
0.08790958672761917,,261,1833,0.08790958672761917,
0.07687053084373474,,262,1840,0.07687053084373474,
0.06789077073335648,,263,1847,0.06789077073335648,
,0.05965346097946167,264,1849,,0.05965346097946167
0.0600300058722496,,264,1854,0.0600300058722496,
0.052679575979709625,,265,1861,0.052679575979709625,
0.045825887471437454,,266,1868,0.045825887471437454,
0.040429044514894485,,267,1875,0.040429044514894485,
0.035655293613672256,,268,1882,0.035655293613672256,
0.031162723898887634,,269,1889,0.031162723898887634,
0.02706167660653591,,270,1896,0.02706167660653591,
,0.021419256925582886,271,1899,,0.021419256925582886
0.02388782426714897,,271,1903,0.02388782426714897,
0.02096824161708355,,272,1910,0.02096824161708355,
0.01827498897910118,,273,1917,0.01827498897910118,
0.015913058072328568,,274,1924,0.015913058072328568,
0.013930358923971653,,275,1931,0.013930358923971653,
0.01230202428996563,,276,1938,0.01230202428996563,
0.010687410831451416,,277,1945,0.010687410831451416,
,0.008188307285308838,278,1949,,0.008188307285308838
0.009301024489104748,,278,1952,0.009301024489104748,
0.00813132245093584,,279,1959,0.00813132245093584,
0.0070744846016168594,,280,1966,0.0070744846016168594,
0.0061574410647153854,,281,1973,0.0061574410647153854,
0.005342734046280384,,282,1980,0.005342734046280384,
0.0047020153142511845,,283,1987,0.0047020153142511845,
0.00412308145314455,,284,1994,0.00412308145314455,
,0.004971258342266083,285,1999,,0.004971258342266083
0.0035743957851082087,,285,2001,0.0035743957851082087,
0.003118492430076003,,286,2008,0.003118492430076003,
0.0027331612072885036,,287,2015,0.0027331612072885036,
0.0023923232220113277,,288,2022,0.0023923232220113277,
0.002076952951028943,,289,2029,0.002076952951028943,
0.0018089630175381899,,290,2036,0.0018089630175381899,
0.0015714397886767983,,291,2043,0.0015714397886767983,
,0.0010850115213543177,292,2049,,0.0010850115213543177
0.0013686412712559104,,292,2050,0.0013686412712559104,
0.0011993595398962498,,293,2057,0.0011993595398962498,
0.0010442936327308416,,294,2064,0.0010442936327308416,
0.0009164439979940653,,295,2071,0.0009164439979940653,
0.0008090956252999604,,296,2078,0.0008090956252999604,
0.0006977006560191512,,297,2085,0.0006977006560191512,
0.0006076236022636294,,298,2092,0.0006076236022636294,
,0.0005903877317905426,299,2099,,0.0005903877317905426
0.0005342725198715925,,299,2099,0.0005342725198715925,
0.00047169814934022725,,300,2106,0.00047169814934022725,
0.0004173803608864546,,301,2113,0.0004173803608864546,
0.00037215970223769546,,302,2120,0.00037215970223769546,
0.00032804443617351353,,303,2127,0.00032804443617351353,
0.0002873623452614993,,304,2134,0.0002873623452614993,
0.00025669849128462374,,305,2141,0.00025669849128462374,
0.00023234449326992035,,306,2148,0.00023234449326992035,
,0.00012955069541931152,307,2149,,0.00012955069541931152
0.00020885445701424032,,307,2155,0.00020885445701424032,
0.00019039292237721384,,308,2162,0.00019039292237721384,
0.00017394739552401006,,309,2169,0.00017394739552401006,
0.0001594779605511576,,310,2176,0.0001594779605511576,
0.00014396918413694948,,311,2183,0.00014396918413694948,
0.00013302602746989578,,312,2190,0.00013302602746989578,
0.00011917584924958646,,313,2197,0.00011917584924958646,
,4.800502210855484e-05,314,2199,,4.800502210855484e-05
0.00011164267198182642,,314,2204,0.00011164267198182642,
0.00010425427171867341,,315,2211,0.00010425427171867341,
0.00010154553456231952,,316,2218,0.00010154553456231952,
9.458043496124446e-05,,317,2225,9.458043496124446e-05,
9.100970783038065e-05,,318,2232,9.100970783038065e-05,
8.23165537440218e-05,,319,2239,8.23165537440218e-05,
7.763609028188512e-05,,320,2246,7.763609028188512e-05,
,0.00019834935665130615,321,2249,,0.00019834935665130615
7.344150071730837e-05,,321,2253,7.344150071730837e-05,
6.838329863967374e-05,,322,2260,6.838329863967374e-05,
6.671000301139429e-05,,323,2267,6.671000301139429e-05,
6.566844967892393e-05,,324,2274,6.566844967892393e-05,
6.378711259458214e-05,,325,2281,6.378711259458214e-05,
5.845379928359762e-05,,326,2288,5.845379928359762e-05,
5.7732584537006915e-05,,327,2295,5.7732584537006915e-05,
,0.00016554538160562515,328,2299,,0.00016554538160562515
5.6744524044916034e-05,,328,2302,5.6744524044916034e-05,
5.221211176831275e-05,,329,2309,5.221211176831275e-05,
5.1481882110238075e-05,,330,2316,5.1481882110238075e-05,
5.14173589181155e-05,,331,2323,5.14173589181155e-05,
5.059022441855632e-05,,332,2330,5.059022441855632e-05,
4.626371810445562e-05,,333,2337,4.626371810445562e-05,
4.6122258936520666e-05,,334,2344,4.6122258936520666e-05,
,2.9141083359718323e-06,335,2349,,2.9141083359718323e-06
4.591488323058002e-05,,335,2351,4.591488323058002e-05,
4.212250132695772e-05,,336,2358,4.212250132695772e-05,
4.200746479909867e-05,,337,2365,4.200746479909867e-05,
4.186966543784365e-05,,338,2372,4.186966543784365e-05,
4.137595169595443e-05,,339,2379,4.137595169595443e-05,
4.129000808461569e-05,,340,2386,4.129000808461569e-05,
4.1316336137242615e-05,,341,2393,4.1316336137242615e-05,
,4.926288966089487e-06,342,2399,,4.926288966089487e-06
4.283674934413284e-05,,342,2400,4.283674934413284e-05,
4.2832827602978796e-05,,343,2407,4.2832827602978796e-05,
3.879145879182033e-05,,344,2414,3.879145879182033e-05,
3.847346670227125e-05,,345,2421,3.847346670227125e-05,
3.5075590858468786e-05,,346,2428,3.5075590858468786e-05,
3.47171735484153e-05,,347,2435,3.47171735484153e-05,
3.4602519008331e-05,,348,2442,3.4602519008331e-05,
,1.8030405044555664e-06,349,2449,,1.8030405044555664e-06
3.443062450969592e-05,,349,2449,3.443062450969592e-05,
3.4431301173754036e-05,,350,2456,3.4431301173754036e-05,
3.116168227279559e-05,,351,2463,3.116168227279559e-05,
3.121525878668763e-05,,352,2470,3.121525878668763e-05,
2.806633710861206e-05,,353,2477,2.806633710861206e-05,
2.815664811350871e-05,,354,2484,2.815664811350871e-05,
2.8257565645617433e-05,,355,2491,2.8257565645617433e-05,
2.8219670639373362e-05,,356,2498,2.8219670639373362e-05,
,9.695068001747131e-07,357,2499,,9.695068001747131e-07
2.8360569558572024e-05,,357,2505,2.8360569558572024e-05,
2.798669993353542e-05,,358,2512,2.798669993353542e-05,
2.8071002816432156e-05,,359,2519,2.8071002816432156e-05,
2.806280826916918e-05,,360,2526,2.806280826916918e-05,
2.825219235091936e-05,,361,2533,2.825219235091936e-05,
2.5525279852445237e-05,,362,2540,2.5525279852445237e-05,
2.5327206458314322e-05,,363,2547,2.5327206458314322e-05,
,6.007030606269836e-07,364,2549,,6.007030606269836e-07
2.5333845769637264e-05,,364,2554,2.5333845769637264e-05,
2.345030225114897e-05,,365,2561,2.345030225114897e-05,
2.3472095563192852e-05,,366,2568,2.3472095563192852e-05,
2.2769458155380562e-05,,367,2575,2.2769458155380562e-05,
2.258994572912343e-05,,368,2582,2.258994572912343e-05,
2.2669173631584272e-05,,369,2589,2.2669173631584272e-05,
2.2572614398086444e-05,,370,2596,2.2572614398086444e-05,
,6.976723670959473e-05,371,2599,,6.976723670959473e-05
2.2731730496161617e-05,,371,2603,2.2731730496161617e-05,
2.3009637516224757e-05,,372,2610,2.3009637516224757e-05,
2.2955844542593695e-05,,373,2617,2.2955844542593695e-05,
2.152741035388317e-05,,374,2624,2.152741035388317e-05,
1.9827830328722484e-05,,375,2631,1.9827830328722484e-05,
2.0159119230811484e-05,,376,2638,2.0159119230811484e-05,
2.0250165107427165e-05,,377,2645,2.0250165107427165e-05,
,5.455035716295242e-05,378,2649,,5.455035716295242e-05
1.7903828847920522e-05,,378,2652,1.7903828847920522e-05,
1.7777318134903908e-05,,379,2659,1.7777318134903908e-05,
1.7817401385400444e-05,,380,2666,1.7817401385400444e-05,
1.7767930330592208e-05,,381,2673,1.7767930330592208e-05,
1.7877826394396834e-05,,382,2680,1.7877826394396834e-05,
1.773015537764877e-05,,383,2687,1.773015537764877e-05,
1.764390617609024e-05,,384,2694,1.764390617609024e-05,
,4.6193599700927734e-07,385,2699,,4.6193599700927734e-07
1.7585196474101394e-05,,385,2701,1.7585196474101394e-05,
1.82374660653295e-05,,386,2708,1.82374660653295e-05,
1.6169631635420956e-05,,387,2715,1.6169631635420956e-05,
1.59256251208717e-05,,388,2722,1.59256251208717e-05,
1.6098170817713253e-05,,389,2729,1.6098170817713253e-05,
1.5010246897873003e-05,,390,2736,1.5010246897873003e-05,
1.365736170555465e-05,,391,2743,1.365736170555465e-05,
,9.406940080225468e-07,392,2749,,9.406940080225468e-07
1.3703564036404714e-05,,392,2750,1.3703564036404714e-05,
1.3573663636634592e-05,,393,2757,1.3573663636634592e-05,
1.3824747838953044e-05,,394,2764,1.3824747838953044e-05,
1.379419154545758e-05,,395,2771,1.379419154545758e-05,
1.3725803910347167e-05,,396,2778,1.3725803910347167e-05,
1.3376335118664429e-05,,397,2785,1.3376335118664429e-05,
1.3555334589909762e-05,,398,2792,1.3555334589909762e-05,
,1.2256205081939697e-06,399,2799,,1.2256205081939697e-06
1.3579847291111946e-05,,399,2799,1.3579847291111946e-05,
1.3600075362774078e-05,,400,2806,1.3600075362774078e-05,
1.2868875273852609e-05,,401,2813,1.2868875273852609e-05,
1.1859769074362703e-05,,402,2820,1.1859769074362703e-05,
1.1713951607816853e-05,,403,2827,1.1713951607816853e-05,
1.1727111086656805e-05,,404,2834,1.1727111086656805e-05,
9.772637895366643e-06,,405,2841,9.772637895366643e-06,
1.0087387636303902e-05,,406,2848,1.0087387636303902e-05,
,5.438923835754395e-07,407,2849,,5.438923835754395e-07
1.0215016118308995e-05,,407,2855,1.0215016118308995e-05,
9.889723514788784e-06,,408,2862,9.889723514788784e-06,
9.880186553345993e-06,,409,2869,9.880186553345993e-06,
9.866440450423397e-06,,410,2876,9.866440450423397e-06,
1.0711560207710136e-05,,411,2883,1.0711560207710136e-05,
1.0976828889397439e-05,,412,2890,1.0976828889397439e-05,
1.0273195584886707e-05,,413,2897,1.0273195584886707e-05,
,4.4424086809158325e-07,414,2899,,4.4424086809158325e-07
9.864205821941141e-06,,414,2904,9.864205821941141e-06,
9.707445315143559e-06,,415,2911,9.707445315143559e-06,
9.607942956790794e-06,,416,2918,9.607942956790794e-06,
8.04457795311464e-06,,417,2925,8.04457795311464e-06,
8.174851245712489e-06,,418,2932,8.174851245712489e-06,
8.178390999091789e-06,,419,2939,8.178390999091789e-06,
8.30047792987898e-06,,420,2946,8.30047792987898e-06,
,2.423301339149475e-05,421,2949,,2.423301339149475e-05
7.393146006506868e-06,,421,2953,7.393146006506868e-06,
6.699496680084849e-06,,422,2960,6.699496680084849e-06,
6.660791314061498e-06,,423,2967,6.660791314061498e-06,
6.622457931371173e-06,,424,2974,6.622457931371173e-06,
6.607659088331275e-06,,425,2981,6.607659088331275e-06,
6.628008577536093e-06,,426,2988,6.628008577536093e-06,
6.948644113435876e-06,,427,2995,6.948644113435876e-06,
,1.9855797290802002e-05,428,2999,,1.9855797290802002e-05
7.102126346580917e-06,,428,3002,7.102126346580917e-06,
7.0864798544789664e-06,,429,3009,7.0864798544789664e-06,
7.091099178069271e-06,,430,3016,7.091099178069271e-06,
6.8907438617316075e-06,,431,3023,6.8907438617316075e-06,
6.910795491421595e-06,,432,3030,6.910795491421595e-06,
7.184082733147079e-06,,433,3037,7.184082733147079e-06,
6.7209543885837775e-06,,434,3044,6.7209543885837775e-06,
,1.1362135410308838e-07,435,3049,,1.1362135410308838e-07
5.980813966743881e-06,,435,3051,5.980813966743881e-06,
5.59222871743259e-06,,436,3058,5.59222871743259e-06,
6.115036285336828e-06,,437,3065,6.115036285336828e-06,
6.113806648500031e-06,,438,3072,6.113806648500031e-06,
5.230167971603805e-06,,439,3079,5.230167971603805e-06,
4.7868584260868374e-06,,440,3086,4.7868584260868374e-06,
4.519373305811314e-06,,441,3093,4.519373305811314e-06,
,6.742775440216064e-07,442,3099,,6.742775440216064e-07
4.306770733819576e-06,,442,3100,4.306770733819576e-06,
4.488983904593624e-06,,443,3107,4.488983904593624e-06,
4.242369868734386e-06,,444,3114,4.242369868734386e-06,
4.41567044617841e-06,,445,3121,4.41567044617841e-06,
4.3231343624938745e-06,,446,3128,4.3231343624938745e-06,
4.327753686084179e-06,,447,3135,4.327753686084179e-06,
4.536965661827708e-06,,448,3142,4.536965661827708e-06,
,3.337860107421875e-06,449,3149,,3.337860107421875e-06
4.4374260141921695e-06,,449,3149,4.4374260141921695e-06,
4.426697159942705e-06,,450,3156,4.426697159942705e-06,
4.5392011998046655e-06,,451,3163,4.5392011998046655e-06,
4.508206529862946e-06,,452,3170,4.508206529862946e-06,
4.7142898438323755e-06,,453,3177,4.7142898438323755e-06,
4.486748821364017e-06,,454,3184,4.486748821364017e-06,
4.683742190536577e-06,,455,3191,4.683742190536577e-06,
3.602365040933364e-06,,456,3198,3.602365040933364e-06,
,2.4586915969848633e-07,457,3199,,2.4586915969848633e-07
3.7156139569560764e-06,,457,3205,3.7156139569560764e-06,
3.5721157018997474e-06,,458,3212,3.5721157018997474e-06,
3.8023385968699586e-06,,459,3219,3.8023385968699586e-06,
3.885039859596873e-06,,460,3226,3.885039859596873e-06,
3.790641130763106e-06,,461,3233,3.790641130763106e-06,
3.1662825676903594e-06,,462,3240,3.1662825676903594e-06,
3.0712130865140352e-06,,463,3247,3.0712130865140352e-06,
,1.7024576663970947e-06,464,3249,,1.7024576663970947e-06
3.209682290616911e-06,,464,3254,3.209682290616911e-06,
2.9764044029434444e-06,,465,3261,2.9764044029434444e-06,
2.689855136850383e-06,,466,3268,2.689855136850383e-06,
2.251463001812226e-06,,467,3275,2.251463001812226e-06,
2.9209629701654194e-06,,468,3282,2.9209629701654194e-06,
2.846950565071893e-06,,469,3289,2.846950565071893e-06,
3.0043070182728115e-06,,470,3296,3.0043070182728115e-06,
,6.381422281265259e-06,471,3299,,6.381422281265259e-06
2.5436654595978325e-06,,471,3303,2.5436654595978325e-06,
2.116486484737834e-06,,472,3310,2.116486484737834e-06,
2.2001656816428294e-06,,473,3317,2.2001656816428294e-06,
2.3396405595121905e-06,,474,3324,2.3396405595121905e-06,
2.2594724669033894e-06,,475,3331,2.2594724669033894e-06,
2.360129656153731e-06,,476,3338,2.360129656153731e-06,
2.153972218366107e-06,,477,3345,2.153972218366107e-06,
,6.1998143792152405e-06,478,3349,,6.1998143792152405e-06
2.2288131731329486e-06,,478,3352,2.2288131731329486e-06,
2.301037284269114e-06,,479,3359,2.301037284269114e-06,
2.342350853723474e-06,,480,3366,2.342350853723474e-06,
2.3274590148503194e-06,,481,3373,2.3274590148503194e-06,
2.488046902726637e-06,,482,3380,2.488046902726637e-06,
2.5947485937649617e-06,,483,3387,2.5947485937649617e-06,
1.4469493407887057e-06,,484,3394,1.4469493407887057e-06,
,4.5262277126312256e-07,485,3399,,4.5262277126312256e-07
1.909444108605385e-06,,485,3401,1.909444108605385e-06,
