data_loss_epoch,data_loss_step,epoch,step,train_loss_epoch,train_loss_step
2.909064846789988e-07,,36,184,2.909064846789988e-07,
2.855495893072657e-07,,37,189,2.855495893072657e-07,
2.839047965608188e-07,,38,194,2.839047965608188e-07,
,3.079933819094549e-08,39,199,,3.079933819094549e-08
2.8404946306181955e-07,,39,199,2.8404946306181955e-07,
2.8459567147365306e-07,,40,204,2.8459567147365306e-07,
2.8487750114436494e-07,,41,209,2.8487750114436494e-07,
2.8478206104409765e-07,,42,214,2.8478206104409765e-07,
2.84440091036231e-07,,43,219,2.84440091036231e-07,
2.8403778173924366e-07,,44,224,2.8403778173924366e-07,
2.8368040716486576e-07,,45,229,2.8368040716486576e-07,
2.8342753921606345e-07,,46,234,2.8342753921606345e-07,
2.8327329459898465e-07,,47,239,2.8327329459898465e-07,
2.831924064139457e-07,,48,244,2.831924064139457e-07,
,3.42152510768301e-08,49,249,,3.42152510768301e-08
2.8316506472947367e-07,,49,249,2.8316506472947367e-07,
2.8316850375631475e-07,,50,254,2.8316850375631475e-07,
2.831857273122296e-07,,51,259,2.831857273122296e-07,
2.832127847796073e-07,,52,264,2.832127847796073e-07,
2.832364316418534e-07,,53,269,2.832364316418534e-07,
2.8325439416221343e-07,,54,274,2.8325439416221343e-07,
2.8326994083727186e-07,,55,279,2.8326994083727186e-07,
2.8327121981419623e-07,,56,284,2.8327121981419623e-07,
2.832712766576151e-07,,57,289,2.832712766576151e-07,
2.832702534760756e-07,,58,294,2.832702534760756e-07,
,3.33801928320554e-08,59,299,,3.33801928320554e-08
2.83260703781707e-07,,59,299,2.83260703781707e-07,
2.83254763644436e-07,,60,304,2.83254763644436e-07,
2.8324376444288646e-07,,61,309,2.8324376444288646e-07,
2.832364884852723e-07,,62,314,2.832364884852723e-07,
2.8322918410594866e-07,,63,319,2.8322918410594866e-07,
2.832213681358553e-07,,64,324,2.832213681358553e-07,
2.832206007497007e-07,,65,329,2.832206007497007e-07,
2.8321346690063365e-07,,66,334,2.8321346690063365e-07,
2.832090331139625e-07,,67,339,2.832090331139625e-07,
2.8320692990746466e-07,,68,344,2.8320692990746466e-07,
,3.349721211520773e-08,69,349,,3.349721211520773e-08
2.832047414358385e-07,,69,349,2.832047414358385e-07,
2.8320096134848427e-07,,70,354,2.8320096134848427e-07,
2.83194538042153e-07,,71,359,2.83194538042153e-07,
2.831921790402703e-07,,72,364,2.831921790402703e-07,
2.831847041306901e-07,,73,369,2.831847041306901e-07,
2.8317899136709457e-07,,74,374,2.8317899136709457e-07,
2.8317120381871064e-07,,75,379,2.8317120381871064e-07,
2.831676226833224e-07,,76,384,2.831676226833224e-07,
2.8316438260844734e-07,,77,389,2.8316438260844734e-07,
2.8315653821664455e-07,,78,394,2.8315653821664455e-07,
,3.352404931433739e-08,79,399,,3.352404931433739e-08
2.83148182234072e-07,,79,399,2.83148182234072e-07,
2.831452547980007e-07,,80,404,2.831452547980007e-07,
2.8314150313235587e-07,,81,409,2.8314150313235587e-07,
2.8313456823525485e-07,,82,414,2.8313456823525485e-07,
2.831293954841385e-07,,83,419,2.831293954841385e-07,
2.831278891335387e-07,,84,424,2.831278891335387e-07,
2.8312092581472825e-07,,85,429,2.8312092581472825e-07,
2.8311558253335534e-07,,86,434,2.8311558253335534e-07,
2.831070560205262e-07,,87,439,2.831070560205262e-07,
2.83101428522059e-07,,88,444,2.83101428522059e-07,
,3.354046285153345e-08,89,449,,3.354046285153345e-08
2.830939536124788e-07,,89,449,2.830939536124788e-07,
2.83088553487687e-07,,90,454,2.83088553487687e-07,
2.8307931643212214e-07,,91,459,2.8307931643212214e-07,
2.8307098887125903e-07,,92,464,2.8307098887125903e-07,
2.8306558874646726e-07,,93,469,2.8306558874646726e-07,
2.8305970545261516e-07,,94,474,2.8305970545261516e-07,
2.8305501587055915e-07,,95,479,2.8305501587055915e-07,
2.8304961574576737e-07,,96,484,2.8304961574576737e-07,
2.8304455668148876e-07,,97,489,2.8304455668148876e-07,
2.8303875865276495e-07,,98,494,2.8303875865276495e-07,
,3.357520839131212e-08,99,499,,3.357520839131212e-08
2.8302764576437767e-07,,99,499,2.8302764576437767e-07,
